geo_level,id,insurance_type,source,year,percent25,percent50,percent75
MT,IM403,Insurance,BLS,2022,251.8738532057715,310.6175093540834,520.9698502204847
MT,IM601,Insurance,BLS,2022,57.568434732437794,73.90771106090912,121.90962649222122
MT,IM606,Insurance,BLS,2022,69.58946599004162,90.00237601378716,148.45752744542213
MT,IM627,Insurance,BLS,2022,70.35609999121948,91.67294819751433,151.2131104288896
MT,LT105,Insurance,BLS,2022,13.295619491150417,16.120938633019883,31.023112146017635
MT,LT106,Insurance,BLS,2022,14.039214546879844,17.02254763809181,35.09803636719961
MT,LT211,Insurance,BLS,2022,3.426127515513891,4.154179612560593,9.136340041370378
MT,LT213,Insurance,BLS,2022,5.7930742244311135,7.024102497122725,11.586148448862227
MT,LT313,Insurance,BLS,2022,34.02311713105835,41.253029521408244,68.0462342621167
MT,LT315,Insurance,BLS,2022,21.437413119157057,27.360908849450457,45.13139604033066
MT,LT403,Insurance,BLS,2022,149.1664561427313,188.90274265408667,335.9007604991875
MT,OV116,Insurance,BLS,2022,122.8037609927548,157.24906825252165,282.3338804132494
MT,OV307,Insurance,BLS,2022,66.99521994198642,87.67866482883778,157.38559605419033
NC,ES001,Insurance,BLS,2022,893.7909115761763,1338.5113176725301,2738.4232184461575
NC,IM104,Insurance,BLS,2022,753.6810545656082,1198.1435209108265,2478.7732461268884
NC,IM211,Insurance,BLS,2022,2034.129357709655,3684.5894670462335,7201.656077850031
NC,IM403,Insurance,BLS,2022,229.8428426121879,330.2410693007243,707.9159552455388
NC,IM407,Insurance,BLS,2022,242.70279670788725,328.18003743784254,583.8288473802634
NC,IM601,Insurance,BLS,2022,45.08014321861709,71.05757574834517,144.25645829957466
NC,IM606,Insurance,BLS,2022,64.96838057920887,89.37837549394527,189.90757400076438
NC,IM616,Insurance,BLS,2022,41.96136444779197,61.05378527153732,119.58988867620712
NC,IM627,Insurance,BLS,2022,60.359927849294394,87.56231497601881,189.70263038349668
NC,LT105,Insurance,BLS,2022,6.604061203763049,10.676565612750263,26.416244815052195
NC,LT106,Insurance,BLS,2022,5.67212167306688,11.003916045749747,27.22618403072102
NC,LT211,Insurance,BLS,2022,2.321597471316783,2.814936933971599,6.964792413950349
NC,LT213,Insurance,BLS,2022,4.433415116057825,5.375515828220111,11.08353779014456
NC,LT219,Insurance,BLS,2022,7.845126090573433,12.229991209054658,20.173181375760258
NC,LT313,Insurance,BLS,2022,24.019379280767783,35.74247405473342,63.32381810384233
NC,LT315,Insurance,BLS,2022,13.449668396983357,19.02567675323271,42.5906165904473
NC,LT403,Insurance,BLS,2022,103.04860127583753,155.51842764354785,352.9962724555285
NC,LT503,Insurance,BLS,2022,14.956082904522102,27.201375782599573,64.09749816223759
NC,OV116,Insurance,BLS,2022,79.6076373207315,124.10262032321178,260.53408577693943
NC,OV307,Insurance,BLS,2022,51.08224877285194,83.05219026336125,178.7878707049818
NC,OV411,Insurance,BLS,2022,274.6788664540887,407.6303313029331,810.2496292313659
NC,OV412,Insurance,BLS,2022,259.0178452170654,384.3889827499781,764.0526399453205
NC,OV521,Insurance,BLS,2022,631.5337913157589,903.9735567331478,1772.7656513748557
NC,PX207,Insurance,BLS,2022,11870.404718438136,20382.474975957844,40918.180746169426
ND,LT105,Insurance,BLS,2022,27.973210685825826,33.91751795656381,55.94642137165165
ND,LT106,Insurance,BLS,2022,29.403621546784933,35.65189112547673,58.807243093569866
ND,LT211,Insurance,BLS,2022,6.743616848803275,8.176635429173972,13.48723369760655
ND,LT219,Insurance,BLS,2022,19.215937436993013,33.65457931673359,55.51270815131315
ND,LT313,Insurance,BLS,2022,73.4791796263406,91.60318150248555,151.09803134430604
ND,LT315,Insurance,BLS,2022,48.43093010327446,58.72250275022029,96.86186020654893
ND,LT403,Insurance,BLS,2022,153.34675112118708,201.13499966241238,360.70242087625144
ND,OV116,Insurance,BLS,2022,133.93088777284774,175.17791019816673,318.48132368031514
ND,OV307,Insurance,BLS,2022,94.78572117202125,123.65637200368914,225.56602000430377
NE,ES001,Insurance,BLS,2022,813.268016934279,1173.482861394226,2246.8793967201314
NE,IM104,Insurance,BLS,2022,817.4738555218768,1883.3873769554375,3200.2305395929666
NE,IM211,Insurance,BLS,2022,1745.041582039779,3519.835153018518,8362.721215275476
NE,IM403,Insurance,BLS,2022,252.69189586930779,318.0732471045603,539.6470996530979
NE,IM407,Insurance,BLS,2022,193.45039590295588,243.75698170026862,415.3493794386994
NE,IM601,Insurance,BLS,2022,53.51841878237415,66.13898821158304,115.27044045434431
NE,IM606,Insurance,BLS,2022,63.588416218468716,80.89280489431431,137.60116296455524
NE,IM616,Insurance,BLS,2022,48.92395677410864,61.79197665479867,106.00190634390205
NE,IM627,Insurance,BLS,2022,69.31271168497904,88.91364337705373,148.67074390401305
NE,LT105,Insurance,BLS,2022,14.478617029818382,17.55532314865479,31.025607921039395
NE,LT106,Insurance,BLS,2022,14.90050460447886,19.357351963854235,31.929652723883276
NE,LT211,Insurance,BLS,2022,4.038987453965582,4.897272287933268,8.077974907931164
NE,LT213,Insurance,BLS,2022,6.11302766670307,7.412046045877473,14.263731222307163
NE,LT219,Insurance,BLS,2022,14.125694759195712,18.350790959490862,32.28730230673306
NE,LT313,Insurance,BLS,2022,40.858332791592,50.84443189164228,88.16798128711959
NE,LT315,Insurance,BLS,2022,22.212611942601338,29.381227614986315,48.463880602039275
NE,LT403,Insurance,BLS,2022,135.7910680874311,198.1341283724869,375.15159488561477
NE,OV116,Insurance,BLS,2022,101.15828532820338,148.7511062711799,279.79951260992425
NE,OV307,Insurance,BLS,2022,57.998282810334715,86.64788099320766,161.56664497164672
NE,OV411,Insurance,BLS,2022,301.0410642428657,433.2013995890467,827.0358907771033
NE,OV412,Insurance,BLS,2022,294.61684196395817,423.9568731338497,809.3869284724126
NE,OV521,Insurance,BLS,2022,687.9810012050823,903.0975678212014,1585.6884044869275
NE,PX207,Insurance,BLS,2022,12457.449790379102,20556.519677155015,43112.54682356689
NH,IM403,Insurance,BLS,2022,231.7263619724995,285.2253080415292,781.7838878668164
NH,IM407,Insurance,BLS,2022,192.72995609161552,301.2241098423219,646.1466736019481
NH,IM601,Insurance,BLS,2022,40.04061687490059,56.21491869147229,128.55145417731245
NH,IM606,Insurance,BLS,2022,51.61939234497923,68.72464196517825,155.8703219828785
NH,IM627,Insurance,BLS,2022,58.498115911099,105.12685964291477,200.56496883805372
NH,LT105,Insurance,BLS,2022,10.024117322669683,12.15424225373699,24.503397899859227
NH,LT106,Insurance,BLS,2022,10.111588129778099,13.622556230395492,22.47019584395133
NH,LT211,Insurance,BLS,2022,3.1338724038552326,3.7998202896744693,8.356993076947287
NH,LT213,Insurance,BLS,2022,4.243233093352757,6.431150157112772,10.608082733381893
NH,LT313,Insurance,BLS,2022,27.099580050313914,32.85824081100562,54.19916010062783
NH,LT315,Insurance,BLS,2022,15.810238620951548,19.169914327903747,31.620477241903096
NH,LT403,Insurance,BLS,2022,119.45710739554018,176.88637606158198,302.34276739048227
NH,OV116,Insurance,BLS,2022,94.45542699714075,135.58967975983236,225.82446914258938
NH,OV307,Insurance,BLS,2022,53.557077405836154,88.02700750287015,147.57950218497075
NH,OV411,Insurance,BLS,2022,252.11197721917895,318.8053334245315,766.0741625372476
NH,OV412,Insurance,BLS,2022,243.48244082640957,307.8929513261427,739.85222362703
NH,OV521,Insurance,BLS,2022,638.1629379806377,861.5587525140138,1530.7636113636045
NJ,ES001,Insurance,BLS,2022,1201.153914243948,1900.502888865691,4194.881921135367
NJ,IM104,Insurance,BLS,2022,332.1428974929411,627.7744985335331,3026.190843824574
NJ,IM211,Insurance,BLS,2022,1188.3635235007143,1915.3150701801794,7204.907930254986
NJ,IM403,Insurance,BLS,2022,121.85202324297863,174.93076456762014,397.7250038650823
NJ,IM407,Insurance,BLS,2022,107.46944223502956,131.52451832408528,305.33374242475696
NJ,IM601,Insurance,BLS,2022,25.769428732507443,38.455916723895726,83.25507744348559
NJ,IM606,Insurance,BLS,2022,39.86505656421441,50.815169857654084,106.3068175045718
NJ,IM616,Insurance,BLS,2022,29.64713634064211,43.384494774344816,89.96372406815537
NJ,IM627,Insurance,BLS,2022,48.27526000743882,66.33825312688884,141.60742935515387
NJ,LT105,Insurance,BLS,2022,5.789420517650391,9.359563170201463,21.227875231384765
NJ,LT106,Insurance,BLS,2022,6.936488696771561,11.21399005978069,25.433791888162393
NJ,LT211,Insurance,BLS,2022,2.218486347413217,2.689914696238525,6.655459042239649
NJ,LT213,Insurance,BLS,2022,3.55237896242844,5.743012655925978,9.473010566475843
NJ,LT219,Insurance,BLS,2022,7.151374498455192,11.561388772502562,19.070331995880515
NJ,LT313,Insurance,BLS,2022,16.066396006032065,25.568163018974467,60.248985022620246
NJ,LT315,Insurance,BLS,2022,10.39189716155079,15.120210370056402,35.33245034927269
NJ,LT403,Insurance,BLS,2022,81.40911138998048,126.12758854933779,255.53415519632762
NJ,LT503,Insurance,BLS,2022,13.085434648061309,17.188263636672197,61.06536169095277
NJ,OV116,Insurance,BLS,2022,59.80300043736207,92.65312081649637,199.34333479120687
NJ,OV307,Insurance,BLS,2022,35.03605047333991,63.07816208325174,114.6634379127488
NJ,OV411,Insurance,BLS,2022,173.96868357266348,213.44818393699558,534.332385258895
NJ,OV412,Insurance,BLS,2022,167.47518314448553,205.48108408129212,514.3880625152055
NJ,OV521,Insurance,BLS,2022,548.2507689733609,735.0645826800288,1362.192295218427
NJ,PX207,Insurance,BLS,2022,7366.270459451282,13484.586419754303,28460.590411516314
NM,IM403,Insurance,BLS,2022,185.44657823434147,232.9812282576621,484.84225875725417
NM,IM407,Insurance,BLS,2022,169.0749716283409,206.3260057000044,423.2328322051373
NM,IM601,Insurance,BLS,2022,37.12485419050215,47.91800736443443,129.33820169594298
NM,IM606,Insurance,BLS,2022,39.67513791760903,58.23370571985905,129.46623952061896
NM,IM627,Insurance,BLS,2022,50.24440011378669,74.16510364621993,144.17958293521397
NM,LT105,Insurance,BLS,2022,8.544986473661117,20.72159219862821,51.2699188419667
NM,LT106,Insurance,BLS,2022,8.351932255070938,11.392557591682703,35.495712084051476
NM,LT211,Insurance,BLS,2022,2.1180738085166393,2.5681644928264253,4.236147617033279
NM,LT313,Insurance,BLS,2022,15.928923784064615,24.14227511022293,69.68904155528269
NM,LT315,Insurance,BLS,2022,12.423708233445328,16.319058419140163,28.98865254470576
NM,LT403,Insurance,BLS,2022,90.55441939256048,118.53110436114272,246.96659834334673
NM,OV116,Insurance,BLS,2022,71.34552997420086,93.7153263515284,194.21838715199127
NM,OV307,Insurance,BLS,2022,47.041424561547984,59.690644828824695,120.33852794814601
NM,OV411,Insurance,BLS,2022,186.27264677011007,263.2968842647559,527.9385175837344
NM,OV412,Insurance,BLS,2022,193.0579578782039,272.8879396585896,547.1696132376902
NM,OV521,Insurance,BLS,2022,579.7698528490655,826.0235889975036,1530.9378982122437
NV,ES001,Insurance,BLS,2022,1393.3495389420145,2037.5111348348046,4630.494950185857
NV,IM104,Insurance,BLS,2022,1021.8202858021876,1462.3545419207655,3598.078063373921
NV,IM403,Insurance,BLS,2022,138.11437580674672,180.24716773939645,379.55095641548706
NV,IM407,Insurance,BLS,2022,146.70457203314913,182.3636455294419,352.584097491434
NV,IM601,Insurance,BLS,2022,32.259116138358536,41.908048197599705,82.95201292720766
NV,IM606,Insurance,BLS,2022,43.569103208590704,55.60793435833288,110.06931336907127
NV,IM616,Insurance,BLS,2022,28.812804545301994,37.43092019054857,74.09006883077656
NV,IM627,Insurance,BLS,2022,41.3918388483846,52.52191179453454,103.96089757268692
NV,LT105,Insurance,BLS,2022,6.321484391797266,8.942266462563216,14.750130247526954
NV,LT106,Insurance,BLS,2022,7.273191817579713,11.75832677175387,19.39517818021257
NV,LT211,Insurance,BLS,2022,2.12979016990808,2.5823705810135467,4.25958033981616
NV,LT313,Insurance,BLS,2022,20.752213592956643,26.486377875220978,72.08663669132306
NV,LT315,Insurance,BLS,2022,11.479010135197186,15.183599769738095,41.74185503708067
NV,LT403,Insurance,BLS,2022,95.02124188660447,120.76570184955648,226.67717944033353
NV,OV116,Insurance,BLS,2022,65.93461823508967,83.57962118323015,159.84149875173253
NV,OV307,Insurance,BLS,2022,40.38200385970546,51.41133866388752,100.95500964926367
NV,OV411,Insurance,BLS,2022,163.42432930947882,198.15199928774302,477.86101355050135
NV,OV412,Insurance,BLS,2022,169.79934630745024,205.88170739778337,496.50188603824057
NV,OV521,Insurance,BLS,2022,524.0709427054519,677.713011165445,1322.8564924742457
NY,ES001,Insurance,BLS,2022,821.0638109985631,1521.958435630205,3941.893883978712
NY,IM104,Insurance,BLS,2022,262.2836235153615,577.347604960236,1924.9141468294774
NY,IM211,Insurance,BLS,2022,1058.8384438409705,1839.2182954734728,6005.904189701257
NY,IM403,Insurance,BLS,2022,163.8433895059721,232.64144434293704,459.19265743121133
NY,IM407,Insurance,BLS,2022,138.32888077747637,194.40709466084536,398.2195052684926
NY,IM601,Insurance,BLS,2022,33.80836925717453,52.8937389991279,100.33451521484054
NY,IM606,Insurance,BLS,2022,38.83216785466741,56.996425318265125,112.40890694772146
NY,IM616,Insurance,BLS,2022,29.27034936637436,45.28072580858517,86.80172570717914
NY,IM627,Insurance,BLS,2022,47.29306589058916,69.34483266050341,136.38000396355946
NY,LT105,Insurance,BLS,2022,7.071257310248739,11.02358505686991,22.223951546496043
NY,LT106,Insurance,BLS,2022,8.078277960689935,12.243640034170681,24.234833882069804
NY,LT211,Insurance,BLS,2022,2.2646952919337062,2.745943041469619,6.794085875801119
NY,LT213,Insurance,BLS,2022,3.0382023631072057,4.911760487023316,10.127341210357354
NY,LT219,Insurance,BLS,2022,8.683120561613023,11.844319141075268,21.707801404032562
NY,LT313,Insurance,BLS,2022,24.68495057540537,53.35437415129737,88.0072150949235
NY,LT315,Insurance,BLS,2022,14.026942005961136,24.85735972787151,53.94977694600437
NY,LT403,Insurance,BLS,2022,83.83168968307395,129.01213397861525,266.5417825820812
NY,OV116,Insurance,BLS,2022,71.92394568615757,109.35579281607644,223.7633865791569
NY,OV307,Insurance,BLS,2022,38.4435953550112,64.97550093714392,135.13506246003936
NY,OV411,Insurance,BLS,2022,154.99441511233255,373.13782290358455,754.7554127209235
NY,OV412,Insurance,BLS,2022,150.23806885088197,361.68726394191486,731.5940744042948
NY,OV521,Insurance,BLS,2022,593.1779027116365,823.3635651997116,1493.2509365559347
NY,PX207,Insurance,BLS,2022,9050.271879318541,15201.731602512107,36100.355724792025
OH,ES001,Insurance,BLS,2022,917.8486260039286,1582.627240509811,3633.1038864891702
OH,IM104,Insurance,BLS,2022,532.2252292983047,1013.8994365740758,2317.7215638448597
OH,IM211,Insurance,BLS,2022,1417.9341886201014,2476.3962371202474,4976.855099130156
OH,IM403,Insurance,BLS,2022,154.1425023985109,222.0289465939453,454.3147439114005
OH,IM407,Insurance,BLS,2022,134.36156127501968,193.88040164147466,361.9989171541853
OH,IM601,Insurance,BLS,2022,29.022822639555574,36.40362667289082,82.0645329808123
OH,IM606,Insurance,BLS,2022,35.17843100439492,50.90943099789249,102.13092872243688
OH,IM616,Insurance,BLS,2022,27.258987225114303,39.661826412541316,80.68660218633835
OH,IM627,Insurance,BLS,2022,40.708817906574424,63.462139343641915,125.61578096885822
OH,LT105,Insurance,BLS,2022,3.9158880024811125,4.748014203008349,15.66355200992445
OH,LT106,Insurance,BLS,2022,5.570505919025735,6.754238426818703,20.053821308492648
OH,LT211,Insurance,BLS,2022,2.1384744372474724,3.88935038274384,6.4154233117424155
OH,LT213,Insurance,BLS,2022,1.922673651482125,2.3312418024220762,5.768020954446374
OH,LT219,Insurance,BLS,2022,4.253733300909183,5.157651627352385,14.888066553182142
OH,LT313,Insurance,BLS,2022,14.130611624475641,17.133366594676716,47.102038748252134
OH,LT315,Insurance,BLS,2022,7.1062388748501855,8.616314635755852,28.424955499400742
OH,LT403,Insurance,BLS,2022,91.12315883660983,121.2660330249396,222.2516069185606
OH,LT503,Insurance,BLS,2022,7.225949332006179,10.013101217208563,37.16202513603179
OH,OV116,Insurance,BLS,2022,75.15747760415029,96.9143743947168,178.94637524797687
OH,OV307,Insurance,BLS,2022,42.80361388118496,54.630928243091326,96.87133667847121
OH,OV411,Insurance,BLS,2022,169.59942029419946,261.10779172102866,555.6612585954693
OH,OV412,Insurance,BLS,2022,161.41468778951455,248.50693833120906,528.8454902577516
OH,OV521,Insurance,BLS,2022,514.2398669728143,686.6566831303132,1362.6271580545458
OH,PX207,Insurance,BLS,2022,6207.08466649108,12465.97114305644,33498.16560572234
OK,ES001,Insurance,BLS,2022,817.6143246793127,1197.110784813484,2481.4925325846525
OK,IM104,Insurance,BLS,2022,292.939568472797,423.98081614832586,1011.9730547242079
OK,IM403,Insurance,BLS,2022,164.5414513083922,203.2472567685148,351.7073521716884
OK,IM407,Insurance,BLS,2022,145.79501536467777,179.32000226103398,325.1543508133101
OK,IM601,Insurance,BLS,2022,30.962671667668914,43.10405264105575,80.27359321247495
OK,IM606,Insurance,BLS,2022,34.092670543654464,50.67160629996384,87.981085273947
OK,IM616,Insurance,BLS,2022,25.256085466617265,35.52268420879718,60.61460511988144
OK,IM627,Insurance,BLS,2022,42.10001424017738,60.44952702578102,104.14214048885984
OK,LT105,Insurance,BLS,2022,9.595285997562684,11.634284272044754,19.190571995125367
OK,LT106,Insurance,BLS,2022,9.68727005650467,11.745814943511913,19.37454011300934
OK,LT211,Insurance,BLS,2022,2.300830431338436,2.7897568979978535,4.601660862676872
OK,LT213,Insurance,BLS,2022,4.534005230919948,5.4974813424904365,9.068010461839895
OK,LT219,Insurance,BLS,2022,8.262400005443014,11.270430007424611,20.65600001360754
OK,LT313,Insurance,BLS,2022,25.78617782413574,31.26574061176459,53.635249874202344
OK,LT315,Insurance,BLS,2022,17.0133102262576,20.628638649337343,34.0266204525152
OK,LT403,Insurance,BLS,2022,92.37816239237068,128.20252506712285,218.14602203499584
OK,LT503,Insurance,BLS,2022,15.349347005081842,18.61108324366173,45.024751214906736
OK,OV116,Insurance,BLS,2022,79.3832070957942,109.18153035637962,184.83254189468497
OK,OV307,Insurance,BLS,2022,42.7644837679048,58.33342863965765,98.35831266618104
OK,OV411,Insurance,BLS,2022,172.25653396974786,241.5742235431163,506.3927022725117
OK,OV412,Insurance,BLS,2022,179.48900565346702,251.71711154293445,527.6544262583849
OK,OV521,Insurance,BLS,2022,538.0410010048843,744.7253991449865,1283.095962468998
OK,PX207,Insurance,BLS,2022,10418.904668650814,15600.299056577041,31681.491369305957
OR,IM104,Insurance,BLS,2022,430.53136503282656,631.8559159609315,1404.584227098045
OR,IM211,Insurance,BLS,2022,1680.7251700342222,2463.2951429335744,4739.984519934897
OR,IM403,Insurance,BLS,2022,294.2757367500241,446.71404408421483,843.4359698977071
OR,IM407,Insurance,BLS,2022,277.3439523048881,396.37512575133,744.5050582785209
OR,IM601,Insurance,BLS,2022,61.24744807303101,91.8154926112983,175.94721446434363
OR,IM606,Insurance,BLS,2022,73.28005832457129,93.08312170513996,186.10808463383188
OR,IM627,Insurance,BLS,2022,71.36067047014625,102.14734861568677,198.22408463929509
OR,LT105,Insurance,BLS,2022,12.716934636308379,16.821036268935174,30.058209140365257
OR,LT106,Insurance,BLS,2022,9.179061824400677,14.839483282781092,28.557081231468768
OR,LT211,Insurance,BLS,2022,2.254529660242088,2.733617213043532,6.763588980726264
OR,LT213,Insurance,BLS,2022,4.682197252075942,7.0964552101775995,11.705493130189856
OR,LT219,Insurance,BLS,2022,8.813296494000214,13.060815776525317,25.460634316000615
OR,LT313,Insurance,BLS,2022,32.14122337388519,41.485506459599385,80.87146526332401
OR,LT315,Insurance,BLS,2022,20.100231885372157,27.079479067793038,46.90054106586837
OR,LT403,Insurance,BLS,2022,189.8715877432196,238.49065223944376,468.4257134742903
OR,OV116,Insurance,BLS,2022,142.0934154499308,174.8406849920491,349.4445476250151
OR,OV307,Insurance,BLS,2022,73.17331191000656,113.67588338519381,219.5199357300197
OR,OV411,Insurance,BLS,2022,247.7098952336039,442.2849727501684,905.1340475624514
OR,OV412,Insurance,BLS,2022,236.16469867926915,421.6710730163132,862.9478019250931
OR,OV521,Insurance,BLS,2022,836.96573265683,1123.6489348513833,2062.1220061973913
PA,ES001,Insurance,BLS,2022,725.7147280467,1180.989692607986,2775.6822004567803
PA,IM104,Insurance,BLS,2022,335.2362120349605,765.7801935665497,1940.479916762092
PA,IM211,Insurance,BLS,2022,1187.2829823033596,2355.1913142687604,6008.070801813658
PA,IM403,Insurance,BLS,2022,156.25099665067424,243.23491841515846,483.8740541440234
PA,IM407,Insurance,BLS,2022,138.16361844985974,239.86303191678778,460.54539483286584
PA,IM601,Insurance,BLS,2022,35.839129903366725,46.17087907082166,87.35787913945639
PA,IM606,Insurance,BLS,2022,42.57683230928961,59.56662597116959,117.90507408726353
PA,IM616,Insurance,BLS,2022,33.197411704164956,46.96050530651668,101.80539589277252
PA,IM627,Insurance,BLS,2022,49.309403769856964,66.43072452327952,133.6832724427233
PA,LT105,Insurance,BLS,2022,8.032163318149554,12.521568887043859,22.949038051855872
PA,LT106,Insurance,BLS,2022,7.11810495657288,11.096617191228793,20.33744273306537
PA,LT211,Insurance,BLS,2022,2.3624144954116697,4.296641363529974,7.087243486235008
PA,LT213,Insurance,BLS,2022,3.3954475224841345,5.4893068280160175,9.054526726624358
PA,LT219,Insurance,BLS,2022,8.033348832929631,12.523417019906374,20.65718271324763
PA,LT313,Insurance,BLS,2022,20.17724719122299,31.2607211691795,56.047908864508294
PA,LT315,Insurance,BLS,2022,12.313059106814043,19.001288939833486,33.581070291311015
PA,LT403,Insurance,BLS,2022,103.39450869109604,145.77423463715576,317.3970964470855
PA,OV116,Insurance,BLS,2022,69.03982655892338,97.45435219119668,212.2717055393763
PA,OV307,Insurance,BLS,2022,42.07912282684922,61.762186201776714,121.80798713035301
PA,OV411,Insurance,BLS,2022,200.26846825382023,297.2290490586753,685.0713722780955
PA,OV412,Insurance,BLS,2022,202.1857109086222,300.0745305070043,691.6298089005328
PA,OV521,Insurance,BLS,2022,604.7017779442541,815.5830299998134,1551.3884565236483
PA,PX207,Insurance,BLS,2022,7499.981422201796,13279.300241867559,30864.32277534047
RI,ES001,Insurance,BLS,2022,760.5757369018787,1248.839233345434,3323.309555745308
RI,IM403,Insurance,BLS,2022,176.6504603494091,216.72346048932317,378.38737660642664
RI,IM407,Insurance,BLS,2022,139.5791884969308,179.67235437083517,323.135381588785
RI,IM601,Insurance,BLS,2022,41.930608022890524,50.840862227754755,163.30868387862628
RI,IM606,Insurance,BLS,2022,53.40648874200388,64.7553675996797,109.18659920587459
RI,IM616,Insurance,BLS,2022,35.698353613378366,43.284253756221275,71.39670722675673
RI,IM627,Insurance,BLS,2022,55.95360018055391,67.84374021892162,116.38348837555215
RI,LT105,Insurance,BLS,2022,7.865304844550574,9.536682124017572,15.730609689101149
RI,LT106,Insurance,BLS,2022,8.725348205890876,10.579484699642686,17.450696411781752
RI,LT211,Insurance,BLS,2022,2.203414507593969,2.6716400904576876,4.406829015187938
RI,LT313,Insurance,BLS,2022,19.972889194078334,25.4917138398105,46.25300655470772
RI,LT315,Insurance,BLS,2022,10.356958739971422,15.069374966658419,28.99948447191998
RI,LT403,Insurance,BLS,2022,97.92180104609764,128.94353290976056,229.537125032788
RI,OV116,Insurance,BLS,2022,84.81417041199269,113.8064809978255,205.81572019976886
RI,OV307,Insurance,BLS,2022,46.70872221778006,61.559049662019916,109.66395651130969
SC,ES001,Insurance,BLS,2022,870.6589661942836,1304.5401097564063,2487.281761472643
SC,IM104,Insurance,BLS,2022,516.9415011227115,953.9270451171791,2145.469111131421
SC,IM211,Insurance,BLS,2022,1297.9781011877071,2290.0626230955086,4468.315164088706
SC,IM403,Insurance,BLS,2022,181.701375365022,262.9067483719064,579.0217161632035
SC,IM407,Insurance,BLS,2022,147.66332209327132,185.30198006739533,406.84859373950275
SC,IM601,Insurance,BLS,2022,33.98212765585788,55.36697439554031,121.06132977399369
SC,IM606,Insurance,BLS,2022,43.83690970296289,65.41815755672924,143.87498569177566
SC,IM616,Insurance,BLS,2022,32.89708120029015,53.183614607135745,87.72554986744042
SC,IM627,Insurance,BLS,2022,45.372042138984646,70.01731048266038,148.4903197275861
SC,LT105,Insurance,BLS,2022,13.241154521433193,22.74444146442014,46.34404082501619
SC,LT106,Insurance,BLS,2022,9.36919962960146,15.904216371248479,28.10759888880438
SC,LT211,Insurance,BLS,2022,6.1619200248781425,7.471328030164748,14.37781339138233
SC,LT213,Insurance,BLS,2022,6.379647308125388,10.313763148136044,19.138941924376162
SC,LT219,Insurance,BLS,2022,12.527899969262098,22.78511806909544,45.935633220627686
SC,LT313,Insurance,BLS,2022,30.94171091086594,49.52220831284093,108.91482240624812
SC,LT315,Insurance,BLS,2022,25.609661287157945,40.10846431796039,76.82898386147384
SC,LT403,Insurance,BLS,2022,103.12798387794344,140.67301550850723,257.8199596948586
SC,LT503,Insurance,BLS,2022,41.00527469429293,52.33567954403176,99.2759282072355
SC,OV116,Insurance,BLS,2022,59.36794323534275,86.38035740742372,156.33558385306927
SC,OV307,Insurance,BLS,2022,37.923746336070764,53.439170935051074,102.49661171911018
SC,OV411,Insurance,BLS,2022,186.41655662208663,261.7862449456351,524.4940406655319
SC,OV412,Insurance,BLS,2022,215.9290947514075,303.2309356731454,607.5293174361635
SC,OV521,Insurance,BLS,2022,531.7400929287825,729.844528092711,1328.8694546610802
SC,PX207,Insurance,BLS,2022,10549.80303689226,16287.389697719245,36144.28025752262
SD,IM601,Insurance,BLS,2022,61.628944574945976,82.45527756923808,138.13384128867202
SD,IM606,Insurance,BLS,2022,94.36142838339657,115.91866917690606,191.20605225056676
SD,IM627,Insurance,BLS,2022,89.50591964484015,108.52592756936869,179.0118392896803
SD,LT105,Insurance,BLS,2022,9.385586900534367,11.38002411689792,18.771173801068734
SD,LT106,Insurance,BLS,2022,9.711201010517023,11.77483122525189,19.422402021034046
SD,LT211,Insurance,BLS,2022,3.546389212880424,4.299996920617515,7.092778425760848
SD,LT213,Insurance,BLS,2022,5.169559256562114,6.268090598581564,10.339118513124228
SD,LT219,Insurance,BLS,2022,10.1950665023247,12.361518134068698,22.65570333849933
SD,LT313,Insurance,BLS,2022,24.6575520379566,29.89728184602237,49.3151040759132
SD,LT315,Insurance,BLS,2022,16.193211385774106,19.634268805251104,32.38642277154821
SD,LT403,Insurance,BLS,2022,155.1484851153275,204.20653818016586,340.9183817665749
SD,OV116,Insurance,BLS,2022,135.04184612052583,180.53190390022863,302.4013990049383
SD,OV307,Insurance,BLS,2022,42.81293231293803,102.49031777094044,173.44726424215924
TN,ES001,Insurance,BLS,2022,750.7626452740202,1275.151734889428,2874.233397992764
TN,IM104,Insurance,BLS,2022,235.57437791237498,365.50313729414097,922.2011192209559
TN,IM211,Insurance,BLS,2022,700.7634482786126,1044.6170951999754,2377.2734701097243
TN,IM403,Insurance,BLS,2022,157.31340414621314,229.66954385938217,473.01037165051855
TN,IM407,Insurance,BLS,2022,152.63495160033654,211.6895189189942,449.5412958092104
TN,IM601,Insurance,BLS,2022,32.4094702120101,47.426789383523406,107.2865220811369
TN,IM606,Insurance,BLS,2022,41.4650799195665,65.74607383400496,136.0905187103721
TN,IM616,Insurance,BLS,2022,30.620894655030753,50.74137418460721,95.94546991909637
TN,IM627,Insurance,BLS,2022,48.381512706392776,79.88096565991657,154.40908310550887
TN,LT105,Insurance,BLS,2022,5.824783317698344,7.062549772709241,18.639306616634702
TN,LT106,Insurance,BLS,2022,6.737315689161873,9.530494485293566,20.21194706748562
TN,LT211,Insurance,BLS,2022,2.111032482829781,2.559626885431109,4.222064965659562
TN,LT213,Insurance,BLS,2022,3.0625006864658633,3.713282082339859,8.166668497242302
